-0.72,0.14,0.06,0.38,0,0.14,-36.85,15.17,-5.05,35.5,79.08,-128.47,10
-0.89,-0.06,0.15,0.63,0.03,0.2,-43.9,12.47,-9.5,79.01,132.24,-120.15,10
-1.29,-0.34,0,0.38,0.18,0.29,-46.53,2.44,-14.82,67.15,175.05,-124.67,10
-1.31,-0.01,0.26,0.45,0.58,0.63,-35.7,9.31,-14.15,115.44,236.75,-90.56,10
-0.88,-0.02,0.03,-0.45,0.82,1.15,-57.25,17.33,-0.32,52.4,196.84,92.6,10
-1.16,0.08,0.06,-0.23,0.81,1.38,-84.53,4.53,8.44,52.97,187.79,136.56,10
-1.28,-0.11,0.01,-0.66,1.03,1.13,-76.11,-14.22,18.55,-48.27,221.15,158.17,10
-1.2,0.05,0.11,-0.89,1.12,0.71,-107.11,-35.28,3.35,-160.11,207.92,159.92,10
-0.73,0.07,0.01,-0.98,0.69,0.76,-110.41,-30.6,9.55,-224.08,99.36,179.82,10
-0.67,0.02,-0.09,-0.77,0.65,0.71,-119.38,-12.82,4.83,-243.71,38.88,155.15,10
-0.92,0.07,-0.23,-0.66,0.62,1.11,-133.8,34.31,-0.99,-152.1,-44.06,163.88,10
-1.54,0.28,0.3,-0.46,0.73,1.62,-80.18,58.98,6.5,-117.66,-83.43,174.22,10
-1.05,0.01,0.06,-0.34,0.43,1.45,-93.63,-45.29,-2.15,-215.45,-164.38,108.34,10
-0.86,0.22,0.14,-0.18,0.29,1.13,-76.29,-15.25,-1.21,-176.37,-193.65,96.14,10
-0.87,0.27,0.27,-0.04,0.07,0.57,-80.92,-7.66,11.41,-183.48,-184.64,42.96,10
-0.97,0.25,0.16,-0.01,-0.12,0.26,-104.41,-14.02,17.98,-123.26,-163.51,-14.08,10
-0.94,0.03,0.17,0.14,-0.03,0.01,-90.15,-9.66,21.5,10.05,-97.81,-63.71,10
-0.84,0.03,0.17,0.32,-0.06,0.04,-70.73,-17.98,16.8,21.31,-68.24,-69.27,10
-0.9,0.05,0.23,0.54,0,0.01,-51.89,-13.57,17.76,-16.07,-23.69,-86.21,10
-1.05,0.19,0.29,0.63,0.01,0.03,-46.35,-18.95,12.84,-0.53,27.23,-91.33,10
-1,0.07,0.11,0.52,0.08,0.15,-55.93,-26.43,21.08,16.08,120.47,-89.73,10
-0.8,-0.06,-0.03,0.46,0.21,0.24,-56.09,3.87,17.64,1.22,142.61,-100.21,10
-0.91,-0.02,0.04,0.27,0.33,0.23,-61.31,14.31,2.5,56.63,179.03,-69.32,10
-0.93,0.14,0.16,0,0.73,0.36,-73.12,15.67,6.76,147.19,197.24,-19.49,10
-1,0,0.21,-0.22,1.12,0.51,-88.39,19.03,15.69,101.95,250.13,9.62,10
-1.24,-0.19,0.18,-0.28,1.15,1.23,-92.04,0.15,7.21,78.67,250.13,43.13,10
-1.13,-0.1,-0.01,-0.57,1.39,0.87,-68.01,-6.79,18.05,68.85,250.13,130.4,10
-1.03,-0.02,0.21,-1.01,1.51,0.94,-69.65,7.26,17.85,26.87,250.13,191.61,10
-0.67,0.01,0.1,-0.95,0.94,0.58,-86.18,-2.82,20,-108.55,250.13,247.31,10
-0.86,-0.01,0.01,-1.18,0.92,0.79,-87.5,-9.57,21.96,-135.47,231.41,244,10
-1.01,-0.08,0.15,-1.12,0.9,0.84,-76.22,8.87,20,-210.08,156,189.5,10
-1.45,0.04,0.29,-1.35,1.34,1.11,-94.56,-9.27,-0.08,-211.93,45.97,157.96,10
-0.9,0.23,0.13,-0.75,1,1.02,-97.92,1.37,13.96,-170.61,-63.05,175.95,10
-0.68,0.16,0.05,-0.33,0.75,0.92,-102.34,-1.62,19.71,-216.81,-71.3,170.62,10
-0.57,0.08,-0.02,0.07,0.46,0.56,-95.84,16.33,13.12,-250.14,-24.86,131.25,10
-1.39,0.06,0.37,-0.03,0.25,0.86,-47.05,35.71,6.41,-250.14,-13.65,44.37,10
-1.09,0.11,0.25,-0.21,-0.19,0.79,-82.2,2.83,8.66,-204.79,-86.5,-63.91,10
-0.73,0.06,0.16,-0.13,-0.38,0.57,-75.63,-0.11,12.81,-127.04,-126.31,-69.15,10
