-0.88,0.02,0.4,1.15,-1.73,-1.82,-0.76,9.78,-1.47,-250.14,250.13,-250.14,6
-0.85,0.05,0.47,-0.94,-2,2,0.15,10.18,4.05,250.13,58.56,-127.59,6
-1.04,0.05,0.37,1.02,0.48,0.5,2.17,1.62,7.65,140.87,-73.38,0.98,6
-0.94,-0.01,0.29,0.74,0.03,0.58,7.46,1.36,3.68,-32.35,-30.63,12.02,6
-0.94,0.04,0.33,0.52,-0.11,0.95,1.61,3.51,3.47,193.76,-69.8,67.31,6
-0.94,0.05,0.33,0.71,0.15,0.73,2.29,6.63,2.63,250.13,-75.34,120.73,6
-0.95,0.05,0.3,0.79,0.36,0.55,0.85,6.21,0.96,250.13,-74.67,175.46,6
-0.96,0.09,0.29,0.87,-0.08,0.38,2.58,5.53,-2.53,250.13,-56.82,212.55,6
-0.93,0.02,0.21,0.93,0.28,0.03,1.89,10.52,-2.25,250.13,33.63,149.98,6
-0.95,0.09,0.38,0.85,0.37,0.35,2.82,20.14,-5.16,203.1,41.59,97.58,6
-0.99,0.11,0.44,0.86,0.1,0.75,-6.99,19.5,-4.13,74.47,21.6,-0.15,6
-1.04,0.09,0.44,0.99,0.16,0.66,-12.95,-5.86,-3.15,15.73,8.81,-90.17,6
-0.94,0,0.3,0.96,0.73,0.18,-23.11,-22.86,1.89,-250.14,77.36,-201.83,6
-0.91,-0.04,0.24,0.9,0.61,0.22,-12.42,-17.72,-0.74,-250.14,126.94,-241.12,6
-0.98,0.01,0.25,0.69,-0.65,0.61,-1.85,-4.6,-3.94,-250.14,92.97,-250.14,6
-0.97,-0.02,0.28,0.79,-0.89,-0.17,2.89,0.58,-1.92,-250.14,75.33,-250.14,6
-0.91,0.03,0.38,-1.25,-0.46,2,-3.81,10.45,2.55,250.13,18.98,-72.74,6
-1.03,0.04,0.38,0.09,1.02,1.23,-7.42,6.55,3.21,248.28,-17.18,11.92,6
-0.92,0.04,0.29,0.6,-0.25,0.59,-1.73,4.69,8.78,39.94,-18.21,6.58,6
-0.93,-0.01,0.28,0.48,-0.14,0.95,1.44,6.31,6.39,26.32,-31.14,33.92,6
-0.98,0.08,0.31,0.45,-0.07,1.03,0.3,9.34,7.53,138.24,-57.56,67.53,6
-0.97,0.04,0.33,0.65,-0.16,0.85,-1.1,6.41,8.35,225.6,-78.35,104.41,6
-0.97,0,0.28,0.73,0.07,0.62,8.05,1.81,6.9,250.13,-89.95,168.54,6
-0.97,0.06,0.27,0.95,0.05,0.36,9.53,4.83,1,250.13,-80.66,220.56,6
-0.97,0.08,0.26,0.91,0.33,0.19,3.99,3.3,-0.18,250.13,0.48,200.32,6
-0.97,0.08,0.28,0.93,0.27,0.22,1.68,3.77,0.6,180.02,35.6,150.73,6
-0.97,0.05,0.28,0.73,0.5,0.57,0.63,3.94,2.66,22.27,40.73,73.1,6
-0.95,0.08,0.27,0.89,-0.37,0.47,3.47,8.48,0.53,12.98,20.24,-4.34,6
-1.01,0.07,0.24,1,0.11,0.79,3.98,1.44,0.21,-22.18,69.6,-119.17,6
-1.02,0.1,0.21,1.11,0.26,0.77,2.06,1.85,-2.98,-136.01,83.82,-196.4,6
-0.98,0.09,0.22,0.77,0.16,0.7,-0.26,6.49,-4.21,-250.14,92.73,-250.14,6
-1.02,0.08,0.2,0.96,0.21,-0.27,0.23,3.3,-5.82,-250.14,142.71,-250.14,6
-0.89,0.07,0.22,-0.42,-2,1.1,-5.65,14.79,-2.77,-250.14,181.3,-250.14,6
-0.97,0.08,0.34,-0.73,1.09,1.56,-11.11,17.69,1.27,250.13,-26.92,-18.29,6
-1,0.04,0.22,0.63,-0.24,0.81,-6.24,7.72,5.96,143.85,-34.29,31.85,6
-0.99,0.02,0.21,0.75,-0.47,0.85,-3.35,6.46,5.37,58.92,-25.95,2.11,6
-1,0.1,0.17,0.65,-0.11,0.98,-5.15,14.34,1.98,250.13,-78.05,69.54,6
-1.02,0.03,0.19,0.54,0.1,0.73,-3.6,10.52,4.19,250.13,-124.93,118.02,6
-0.98,0.05,0.17,0.75,0.32,0.33,1.03,7.79,1.79,250.13,-98.57,196.92,6
-0.99,0.08,0.16,0.89,0.07,0.08,0.4,5.79,0.14,250.13,-46.95,234.11,6
-1,0.08,0.17,1.06,0.52,0.08,0.04,7.07,-2.46,250.13,67.92,137.78,6
-1.01,0.09,0.13,0.82,0.06,0.46,-2.08,1.69,-1.85,102.95,87.03,39.66,6
-1.01,0.11,0.12,0.7,0.06,1.02,-4.47,-0.85,1.45,-0.06,50,-78.37,6
-1.01,0.06,0.14,0.85,-0.27,1.03,-3.12,-3.83,3,-51.53,32.05,-159.43,6
-1,0.07,0.09,0.69,1.06,0.44,2.72,-3.79,-4.33,-130.98,82.33,-250.14,6
-0.99,0.08,0.19,0.47,1.25,0.61,-1.84,-2.62,-4.59,-250.14,81.54,-250.14,6
-0.99,0.06,0.17,0.62,-0.22,-0.26,-6.02,-0.26,-3.42,-250.14,104.3,-250.14,6
-0.96,0.03,0.2,-0.28,-2,0.83,-1.56,-2.21,-4.44,-250.14,82.87,-250.14,6
-1.03,0.05,0.18,0.34,0.84,0.89,-10.32,-5.5,1.73,250.13,-110.27,43.63,6
-0.98,0,0.11,0.67,0.14,0.73,-7.99,-7.28,2.62,114.44,-45.7,51.74,6
-1,0.01,0.13,0.71,-0.05,0.76,1.21,4,0.99,-18.44,-26.41,23.64,6
-1.02,0.05,0.17,0.36,-0.21,1.01,1.98,1.18,-1.04,111.24,-72.27,57.22,6
-0.97,0.05,0.17,0.48,0.06,0.83,2.35,-1.37,1.05,228.09,-108.65,116.73,6
-0.96,0.06,0.15,0.55,-0.03,0.62,3.06,-0.78,-0.47,250.13,-115.65,151.37,6
-1,0.07,0.17,0.74,0.04,0.43,2.95,-0.43,-1.32,250.13,-97.36,195.37,6
-1,0.07,0.14,0.81,0.06,0.37,3.95,0.37,-1.48,250.13,-45.99,221.98,6
-1,0.06,0.18,0.99,0.2,0.27,0,-3.64,-2.5,244.29,17.48,133.92,6
-1.01,0.04,0.19,0.85,0,0.43,-2.77,-8.8,-3.41,163.6,34.66,73.22,6
-0.99,0.04,0.16,0.85,0.01,0.6,-2.62,-8.31,-1.58,101.7,35.27,1.62,6
-1,0.04,0.17,0.87,0.14,0.54,-3.95,-6.11,1.7,68.14,25.73,-66.2,6
-1.01,0.04,0.2,0.91,0.6,0.72,-5.82,0.75,1.27,-211.23,39.35,-181.51,6
-1.04,0.04,0.21,1.07,-0.22,0.51,-4.14,-5.57,0.47,-250.14,63.36,-250.14,6
-1.01,0.08,0.16,0.58,-0.33,0.66,0.06,-16.19,-1.5,-250.14,135.91,-250.14,6
-0.99,0.06,0.16,0.19,0.35,0.85,-2.14,-8.79,-4.16,-250.14,162.21,-250.14,6
-0.87,0.02,0.24,-0.72,-1.94,1.64,-15.18,5.27,7.78,-182.11,51.05,-250.14,6
-1,-0.05,0.33,-0.76,0.17,1.58,-2.72,4.62,6.63,250.13,-80.41,-100.89,6
-1.06,0.04,0.25,0.33,0.54,0.75,-1.2,-7.62,0.04,250.13,-75.79,71.33,6
-0.95,0.06,0.16,0.52,0.29,0.69,-3.21,-8.1,-0.6,52.31,-41.5,65.68,6
-0.98,0.04,0.25,0.31,-0.04,1.05,0.34,6.85,-0.83,57.79,-60.04,52.99,6
-1.01,0.05,0.23,0.4,0.04,1.01,2.19,2.69,1.27,114.94,-89.81,75.55,6
-0.97,0.03,0.24,0.49,0.08,0.84,2.83,-1.08,0.73,187.29,-112.86,113.79,6
-0.98,0.05,0.22,0.74,0.26,0.47,0.34,-2.95,1.01,250.13,-112.48,169.26,6
-0.99,0.03,0.21,0.87,0.1,0.43,2.34,2.31,-0.82,250.13,-41.5,216.63,6
-0.98,0.05,0.21,0.89,-0.01,0.33,3.4,4.16,-0.74,250.13,-26.63,209.9,6
-1.01,0.03,0.24,0.81,-0.1,0.23,1.16,-0.82,0.37,245.96,4.58,154.37,6
-0.95,0.06,0.21,0.81,-0.01,0.23,3.11,1.53,-0.85,194.61,23.08,87.77,6
-1.03,0.05,0.18,0.81,-0.15,0.58,1.53,0.54,-1.25,120.09,33.72,-118.25,6
-1,0.09,0.25,0.69,0.07,0.63,0.51,-2.52,-0.4,63.13,26.49,-218.36,6
-1,0.05,0.22,0.5,0.78,0.71,3.23,-8.97,-1.22,-63.72,27.47,-250.14,6
-0.97,0.05,0.2,0.51,1.72,1.07,7.26,-9.38,-3.4,-245.13,12.52,-250.14,6
-0.95,0.08,0.28,0.35,-0.2,-0.15,-4.68,1.12,-4.48,-250.14,138.43,-250.14,6
-0.97,0.09,0.27,-0.09,-1.99,0.74,-7.56,-2.91,-0.59,-250.14,135.07,-250.14,6
-0.92,-0.01,0.34,-0.69,-0.86,1.02,-10.05,-4.18,5.42,-11.6,-31.8,-250.14,6
-0.97,-0.05,0.22,-0.3,0.5,1.33,2.13,-1.6,9.34,250.13,-122.93,-64.16,6
-1.02,0.1,0.22,0.7,0.14,0.59,3.28,-2.23,0.36,78.69,-47.05,33.15,6
-0.97,0.08,0.22,0.51,0.1,0.73,1.44,0.75,0.02,44.25,-52.73,42.47,6
-0.99,0.03,0.22,0.4,0.09,0.82,0.52,3.78,1.1,4.18,-21.05,16.5,6
-0.95,0.08,0.23,0.37,0.03,0.9,0.92,2.18,0.07,52.95,-33.92,30.08,6
-0.96,0.05,0.26,0.45,0.14,0.89,2.92,3.36,3.07,182.95,-83.32,109.89,6
-0.96,0.04,0.26,0.57,0.3,0.84,4.09,4.07,2.12,201.25,-97.32,138.7,6
-0.98,0.06,0.24,0.65,0.15,0.6,3.4,3.05,0.76,250.13,-101.27,194.18,6
-0.96,0.05,0.21,0.92,-0.02,0.27,2.6,4.29,0.63,250.13,-85.25,250.13,6
-0.99,0.06,0.2,0.84,0.42,0.3,3.04,4.1,-1.6,209.97,21.13,204.56,6
-0.97,0.06,0.28,0.82,-0.08,0.45,0.5,10.17,-3.75,116.68,24.4,125.16,6
-1.02,0.04,0.24,0.87,-0.36,0.57,-1.56,6.15,-5.08,93.44,26.08,20.18,6
-1.01,0.07,0.22,0.79,-0.32,0.65,-1.75,-1.13,0.56,48.56,49.58,-103.11,6
-1.02,0,0.2,0.84,0.06,0.82,0.83,-8.45,0.92,30.03,1.93,-227.35,6
-1.02,0.02,0.18,0.69,0.38,0.67,5.82,-8.21,-3.24,-1.54,12.44,-250.14,6
-0.99,0.08,0.24,0.54,1.5,1.02,9.24,-9.36,2.05,-142.97,-39.12,-241.5,6
-0.98,0.04,0.26,0.69,1.75,0.2,6.44,-4.33,1.82,-250.14,-61.38,-240.8,6
-0.9,0.08,0.24,0.91,-1.98,-0.67,-9.66,1.58,-3.09,-250.14,149.79,-250.14,6
-0.84,0.11,0.28,-0.44,-2,1.58,-3.4,4.69,-0.83,-246.81,83.34,-250.14,6
-1.07,-0.01,0.23,0.03,0.82,1.09,-5.52,7.95,4.24,250.13,-81.12,59.21,6
-0.96,0.07,0.18,0.64,0.42,0.91,-0.53,-3.4,0.14,250.13,-24.76,115.61,6
-0.99,0.06,0.21,0.59,-0.13,0.97,1.19,7.39,1.32,63.91,6.85,54.94,6
-0.99,0.05,0.23,0.45,0.33,0.96,-1.28,5.96,1.21,148.62,-89.04,74.02,6
