-1.64,-0.16,0.21,-1.54,0.18,-0.26,25.62,19.85,2.24,133.66,48.45,-11.79,3
-1.33,-0.12,0.14,-1.6,0.25,0.46,40.92,27.76,3.37,250.13,-6.03,63.5,3
-1.09,0,0.21,-1.04,0.67,0.13,67.3,2.11,8.35,238.44,3.09,10.6,3
-0.83,-0.14,0.04,-0.79,0.48,-0.14,71.52,-5.68,0.48,-7.78,-11.46,-40.03,3
-0.73,0.05,-0.01,-0.63,0.41,-0.24,33.05,-12.21,-8.76,-158.93,10.95,-63.18,3
-0.88,0.09,0.02,-0.74,0.13,-0.16,14.42,-6.43,-3.09,-102.62,9.51,-46.63,3
-1.05,0,0.07,-0.95,0.18,-0.23,2.38,-10.44,1.41,15.43,11.44,-5.41,3
-1.04,-0.03,-0.02,-1.02,0.39,-0.18,-1.89,-8.6,0.85,50.8,12.17,23.66,3
-0.84,0,-0.09,-0.85,-0.13,-0.43,14.95,-12.92,12.95,-250.14,15.26,-106.74,3
-0.78,-0.05,-0.16,-0.67,-0.41,-0.53,25.89,1.48,16.25,-250.14,2.6,-77.04,3
-0.96,0.07,-0.01,-0.95,-0.34,-0.39,21.97,29.6,15.47,5.17,4.24,18.05,3
-1.19,0.31,0.12,-1.19,0.05,-0.47,28,77.25,28.91,250.13,-25.74,102.4,3
-1.43,0.22,0.29,-1.25,0.53,-0.56,47.85,-6.68,16.77,250.13,-36.73,103.67,3
-1.24,0.19,0.16,-1.13,0.53,-0.54,55.69,-13.19,8.89,250.13,-40.66,50.36,3
-0.76,0.25,-0.09,-0.78,0.43,-0.35,32.31,1.51,3.17,134.66,-25.05,-5.14,3
-0.65,0.3,0,-0.54,0.33,-0.22,29.76,16.47,10.63,82.73,-9.38,-8.16,3
-1.03,0.27,0.21,-0.77,0.42,-0.3,20.55,-38.53,8.79,-20.13,12.84,-33.08,3
-1.09,0.29,0.09,-1.05,0.45,-0.42,16.92,-36.22,4.37,-55.45,18.74,-60.57,3
-1.11,0.26,0.1,-1.16,0.35,-0.43,30.79,-14.26,6.44,-67.58,11.97,-89.05,3
-0.88,0.29,0.08,-0.98,0.3,-0.26,2.89,-16.75,-2.46,10.18,4.3,-35.3,3
-0.88,0.3,0.09,-0.9,0.45,-0.2,-6.32,9.6,1.32,48.87,5.08,56.36,3
-0.94,0.24,0.09,-0.92,0.49,-0.25,-4.23,8.49,0.6,-21.11,15.27,50.51,3
-1.01,0.23,0.11,-0.98,0.4,-0.26,-5.58,9.24,-4.64,-96.1,22.32,26.79,3
-1.02,0.26,0.17,-0.98,0.34,-0.24,-5.19,9.53,-9.96,-98.99,14.61,4.82,3
-0.87,0.3,0.17,-0.91,0.29,-0.3,-23.83,12.85,-16.79,-99.25,-10.4,-6.66,3
-0.84,0.28,0.17,-0.88,0.17,-0.27,-24.82,10.73,-16.76,-120.11,-7.04,-5.84,3
-0.93,0.2,0.19,-0.97,0.28,-0.24,-18.34,11.08,-21.47,-14.77,-18.31,29.29,3
-1.14,0.23,0.31,-1,0.26,-0.35,-16.38,8.67,-22.53,-28.34,-19.89,-7.05,3
-1.28,0.2,0.22,-0.97,0.35,-0.36,-29.03,-35.48,-20.47,22.61,-21.15,-36.84,3
-1.33,0.13,-0.14,-1.06,0.43,-0.47,-57.88,-42.35,-15.07,36.24,-1.85,-45.77,3
-1.18,0.12,-0.08,-1.22,0.49,-0.3,-33.34,-8.24,0.5,-1.81,5.78,-44.89,3
-0.87,-0.07,-0.09,-0.9,0.2,-0.25,-19.34,-16.91,2.45,-59.99,-6.66,6.72,3
-0.82,-0.07,-0.08,-0.74,0.45,-0.46,0.87,20.14,-0.82,250.13,-66.63,210.79,3
-0.85,-0.03,0.02,-0.77,-0.15,-0.13,0.77,17.63,-1.08,135.69,-53.73,115.35,3
-0.87,-0.06,0,-0.75,0.21,-0.1,0.44,3.53,-4.06,24.97,-26.67,47.16,3
-0.95,-0.01,-0.03,-0.9,0.16,-0.19,-12.56,15.89,-4.15,-2.34,6.95,5.09,3
-1.08,0.02,0.17,-0.83,0.35,-0.21,-25.12,8.93,8.98,-50.39,30.29,-44.83,3
-1.01,-0.04,0.09,-0.75,0.35,-0.17,-27.06,-7.09,12.47,-80.16,39.27,-60.5,3
-0.99,-0.04,0.14,-0.75,0.38,-0.24,-24.44,-22.34,16.51,-104.84,49.81,-72.21,3
-1.15,-0.09,0.15,-0.83,0.34,-0.37,1.46,-39.96,10.51,-132.52,55.35,-73.63,3
-1.07,0.22,-0.61,-1.54,0.29,-0.38,13.77,-23.24,8.5,-88.43,8.32,-66.44,3
-0.91,0.3,-0.18,-1.18,0.16,-0.31,-5.78,28.51,5.32,-23.04,-20.29,-13.24,3
-0.82,0.36,0.05,-0.9,0.14,-0.25,-41.31,27.55,15.23,41.83,-2.32,73.61,3
-0.89,0.13,-0.24,-0.74,0.17,-0.39,-48.98,20.82,19.81,-82.97,7.63,15.4,3
-1.04,0.32,-0.18,-0.87,0.19,-0.48,-24.49,24.51,17.44,-106.13,-5.6,-34.25,3
-1.07,0.32,-0.1,-0.84,0.19,-0.66,-23.21,11.85,13.97,-31.75,-16.42,-14.55,3
-1,0.19,-0.08,-0.91,0.3,-0.62,-29.37,-8.9,5.24,36.02,-27.66,14.88,3
-0.98,0.21,-0.15,-0.87,0.41,-0.65,-24.39,-3.26,-3.44,20.83,-15.4,31.8,3
-0.96,0.27,-0.1,-0.95,0.2,-0.45,-8.15,-3.66,-8.06,33.58,2.16,64.31,3
-0.95,0.28,-0.1,-0.88,0.27,-0.41,-0.64,-3.53,-7.3,-25.86,-1.87,21.33,3
-0.92,0.25,-0.1,-0.9,-0.1,-0.27,4.48,-9.36,-10.21,-13.63,-18.69,-9.63,3
-0.94,0.26,-0.1,-0.92,0.1,-0.37,10.14,-15.04,-16.46,27.82,-26.84,-10.88,3
-0.95,0.19,-0.18,-0.89,0.27,-0.54,6.07,-4.37,-22.31,87.32,-32.16,18.84,3
-0.97,0.21,-0.16,-0.85,0.3,-0.53,-4.01,3.5,-22.5,85.55,-25.17,23.97,3
-0.88,0.27,-0.07,-0.77,0.3,-0.45,4.31,13.83,-7.27,47.6,-16.42,17.73,3
-0.9,0.22,-0.07,-0.75,0.26,-0.49,3.98,18.82,5.19,29.35,-7.5,16.83,3
-1.62,0.03,0.11,-1.31,0.12,-0.7,-21.83,31.67,-1.97,69.57,21.34,-35.74,3
-1.3,-0.05,0.05,-1.28,0.41,-0.65,-15.31,48.31,-3.03,84.18,58.97,-67.75,3
-1.38,0.05,0.25,-1.28,0.52,0.53,-26.64,31.17,0.92,113.18,41.55,-54.74,3
-1.1,-0.15,0.1,-1.16,0.72,0.37,32.82,-35.51,16.15,32.27,-1.3,-64.58,3
-0.79,-0.11,0.03,-0.78,0.32,-0.34,23.11,-16.59,-8.2,-175.75,-12.73,-71.17,3
-0.69,-0.04,-0.06,-0.71,0.12,-0.31,15.96,-21.7,-13.06,-90.79,-26.69,-14.12,3
-0.81,-0.01,0,-0.74,0.08,-0.35,11.02,-9.94,-15.4,-10.68,-30.05,42.66,3
-0.96,0.03,-0.01,-0.88,0.32,-0.26,-0.89,-3.83,-11.39,9.63,-16.83,53.5,3
-0.97,-0.06,0.02,-0.87,0.3,-0.27,27.67,4.25,4.22,-25.78,13.5,21.77,3
-0.75,-0.08,-0.02,-0.9,0.2,-0.22,30.76,-1.92,6.74,-75.06,10.05,29.92,3
-0.83,0,-0.26,-0.85,0.18,-0.39,35.53,30.88,15.05,-52.24,7.59,71.24,3
-1.25,0.21,0.03,-1.1,0.12,-0.48,61.32,81.15,29.72,14.37,-0.98,67.35,3
-1.37,0.22,0.35,-1.02,0.35,-0.42,54.46,-4.16,33.75,142.11,-18.86,15.99,3
-1.08,0.17,0.11,-0.87,0.38,-0.28,37.38,-29.5,22.52,146.08,-12.4,-10.67,3
-0.81,0.31,-0.19,-0.83,0.44,-0.28,0.14,-16.79,14.22,114.7,5.88,-53.15,3
-0.88,0.19,-0.05,-0.87,0.47,-0.28,17.11,11.02,17.13,60.92,12.02,-91.01,3
-1,0.25,0.15,-0.97,0.47,-0.31,10.82,-39.92,9.72,-52.28,15.08,-107.79,3
-0.94,0.27,-0.03,-1.04,0.45,-0.37,3.03,-32.05,7.15,-51.44,8.22,-90.88,3
-0.97,0.38,0.01,-1,0.36,-0.45,8.05,2.73,3.56,-8.61,9.02,-47.02,3
-0.97,0.29,0.11,-0.97,0.42,-0.31,-13.21,-9.04,4.48,25.96,8.05,-5.19,3
-0.9,0.22,0.02,-0.9,0.48,-0.28,-15.5,0.53,-5.58,-25.93,11.73,23.3,3
-0.9,0.22,0.05,-0.91,0.41,-0.27,-7.06,4.98,-7.32,-73.58,7.15,20.24,3
